Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00002738,PROD00002738,USER00002738,14-02-2024,04-01-2023,Electronics,328.79,4,Defective,Returned,-319,18,Female,City10,Debit Card,Next-Day,29.85
ORD00002740,PROD00002740,USER00002740,30-11-2024,07-12-2023,Clothing,472.83,5,Not as described,Returned,-507,52,Male,City3,Debit Card,Express,9.47
ORD00002743,PROD00002743,USER00002743,30-08-2023,23-02-2024,Toys,81.01,1,Not as described,Returned,177,54,Female,City38,Debit Card,Standard,44.09
ORD00002744,PROD00002744,USER00002744,12-12-2023,20-08-2024,Clothing,283.92,5,Defective,Returned,252,59,Female,City39,Gift Card,Next-Day,39.84
ORD00002746,PROD00002746,USER00002746,19-03-2024,07-03-2023,Clothing,126.56,2,Wrong item,Returned,-260,58,Female,City99,Gift Card,Next-Day,45.83
ORD00002748,PROD00002748,USER00002748,21-01-2023,16-08-2023,Clothing,89.8,5,Changed mind,Returned,207,67,Female,City71,PayPal,Next-Day,9.51
ORD00002751,PROD00002751,USER00002751,02-06-2023,12-04-2023,Books,11,2,Wrong item,Returned,301,44,Male,City91,Credit Card,Next-Day,12.4
ORD00002754,PROD00002754,USER00002754,11-04-2024,16-07-2023,Home,141.07,2,Not as described,Returned,-477,52,Female,City77,Gift Card,Express,8.47
ORD00002757,PROD00002757,USER00002757,13-11-2023,16-01-2024,Electronics,404.5,5,Wrong item,Returned,64,61,Male,City57,Credit Card,Next-Day,10.92
ORD00002758,PROD00002758,USER00002758,11-05-2023,05-08-2024,Books,423.67,1,Not as described,Returned,185,59,Male,City45,Debit Card,Express,33.25
ORD00002761,PROD00002761,USER00002761,21-03-2024,06-04-2023,Books,82.19,1,Not as described,Returned,-291,42,Male,City35,PayPal,Express,42.99
ORD00002764,PROD00002764,USER00002764,31-05-2023,22-12-2023,Clothing,191.83,4,Wrong item,Returned,205,45,Female,City77,Credit Card,Standard,48.67
ORD00002766,PROD00002766,USER00002766,07-04-2024,29-03-2023,Toys,48.66,4,Wrong item,Returned,-463,47,Male,City40,PayPal,Express,27.85
ORD00002777,PROD00002777,USER00002777,09-08-2023,05-08-2023,Books,257.41,4,Defective,Returned,-123,63,Male,City13,Gift Card,Next-Day,22.37
ORD00002778,PROD00002778,USER00002778,29-08-2024,09-07-2024,Electronics,448.24,3,Wrong item,Returned,9,23,Male,City29,Credit Card,Next-Day,47.6
ORD00002779,PROD00002779,USER00002779,04-12-2024,30-07-2024,Electronics,326.37,1,Wrong item,Returned,109,59,Female,City75,Gift Card,Next-Day,21.9
ORD00002780,PROD00002780,USER00002780,20-09-2023,07-02-2024,Electronics,195.91,1,Not as described,Returned,286,36,Female,City37,Credit Card,Express,17.78
ORD00002781,PROD00002781,USER00002781,29-10-2023,29-12-2024,Toys,112.01,3,Wrong item,Returned,427,67,Male,City89,Credit Card,Standard,24.98
ORD00002784,PROD00002784,USER00002784,02-08-2023,26-07-2024,Books,100.99,2,Changed mind,Returned,534,68,Male,City12,Debit Card,Express,29.13
ORD00002785,PROD00002785,USER00002785,19-07-2024,17-10-2024,Electronics,296.14,2,Defective,Returned,90,36,Male,City43,PayPal,Next-Day,33.71
ORD00002786,PROD00002786,USER00002786,06-09-2023,30-09-2023,Home,188.35,4,Defective,Returned,113,69,Male,City90,Debit Card,Express,16.99
ORD00002787,PROD00002787,USER00002787,06-11-2024,19-11-2023,Clothing,167.88,2,Defective,Returned,-205,55,Female,City17,PayPal,Standard,16.52
ORD00002794,PROD00002794,USER00002794,13-10-2023,29-05-2023,Electronics,197.4,4,Not as described,Returned,-137,57,Male,City6,Gift Card,Next-Day,25.57
ORD00002796,PROD00002796,USER00002796,12-06-2023,22-10-2023,Electronics,64.9,1,Not as described,Returned,-45,57,Female,City13,PayPal,Next-Day,48.5
ORD00002798,PROD00002798,USER00002798,28-09-2024,13-11-2024,Electronics,293.66,5,Wrong item,Returned,46,53,Female,City91,PayPal,Next-Day,22.61
ORD00002800,PROD00002800,USER00002800,19-09-2023,10-10-2023,Electronics,360.72,3,Not as described,Returned,21,29,Male,City90,Credit Card,Express,47.82
ORD00002801,PROD00002801,USER00002801,08-12-2023,16-03-2024,Clothing,155.5,5,Wrong item,Returned,217,26,Male,City58,Credit Card,Next-Day,34.47
ORD00002802,PROD00002802,USER00002802,15-10-2023,29-09-2023,Clothing,370.26,3,Wrong item,Returned,-16,38,Female,City74,Gift Card,Standard,47.12
ORD00002804,PROD00002804,USER00002804,28-03-2024,06-04-2024,Clothing,443.05,4,Changed mind,Returned,68,38,Male,City20,Debit Card,Express,24.18
ORD00002805,PROD00002805,USER00002805,10-04-2023,12-07-2023,Toys,304.23,2,Defective,Returned,64,27,Female,City54,Credit Card,Standard,8.78
ORD00002806,PROD00002806,USER00002806,26-09-2023,06-12-2024,Books,175.58,1,Defective,Returned,260,35,Male,City42,Debit Card,Next-Day,4.95
ORD00002808,PROD00002808,USER00002808,03-04-2023,29-12-2023,Electronics,353.79,4,Wrong item,Returned,300,18,Male,City95,Credit Card,Next-Day,12.92
ORD00002810,PROD00002810,USER00002810,13-11-2024,09-08-2023,Books,203.76,3,Wrong item,Returned,-432,49,Male,City77,Gift Card,Next-Day,27.87
ORD00002811,PROD00002811,USER00002811,21-10-2024,13-07-2024,Toys,63.84,2,Defective,Returned,-100,45,Female,City99,Gift Card,Next-Day,29.6
ORD00002812,PROD00002812,USER00002812,22-07-2023,08-09-2023,Toys,88.5,4,Changed mind,Returned,18,21,Male,City83,Credit Card,Express,2.58
ORD00002818,PROD00002818,USER00002818,24-09-2024,09-01-2024,Home,209.97,4,Not as described,Returned,-23,30,Male,City42,Credit Card,Standard,43.63
ORD00002822,PROD00002822,USER00002822,16-01-2024,01-05-2024,Clothing,326.16,3,Changed mind,Returned,-11,58,Female,City37,Credit Card,Next-Day,37.38
ORD00002823,PROD00002823,USER00002823,01-11-2023,12-03-2024,Home,166.94,5,Defective,Returned,692,18,Male,City23,Gift Card,Express,36.24
ORD00002824,PROD00002824,USER00002824,28-11-2024,30-12-2024,Electronics,111.12,1,Wrong item,Returned,32,23,Female,City97,Credit Card,Express,35.03
ORD00002825,PROD00002825,USER00002825,12-08-2024,26-07-2023,Toys,412.55,1,Not as described,Returned,-501,70,Male,City1,PayPal,Standard,41.43
ORD00002828,PROD00002828,USER00002828,04-08-2023,01-11-2024,Toys,304.86,2,Not as described,Returned,278,37,Male,City39,Debit Card,Next-Day,11.39
ORD00002829,PROD00002829,USER00002829,07-01-2024,08-12-2023,Home,417.77,1,Defective,Returned,-324,47,Female,City95,Credit Card,Express,12.86
ORD00002832,PROD00002832,USER00002832,06-04-2023,26-03-2024,Home,190.11,4,Defective,Returned,296,59,Female,City53,Debit Card,Next-Day,44.7
ORD00002833,PROD00002833,USER00002833,03-02-2023,17-03-2023,Toys,159.42,3,Not as described,Returned,15,42,Male,City4,Gift Card,Express,1.62
ORD00002835,PROD00002835,USER00002835,14-04-2024,22-12-2024,Clothing,475.84,5,Not as described,Returned,252,65,Male,City47,Credit Card,Express,3.08
ORD00002837,PROD00002837,USER00002837,17-05-2023,06-01-2023,Books,223.03,3,Changed mind,Returned,15,50,Male,City99,Debit Card,Express,27.61
ORD00002838,PROD00002838,USER00002838,20-04-2024,24-04-2023,Home,337.62,1,Defective,Returned,-362,19,Male,City32,Debit Card,Express,20.54
ORD00002840,PROD00002840,USER00002840,01-10-2024,29-11-2024,Electronics,178.21,3,Defective,Returned,324,35,Male,City72,PayPal,Next-Day,35.32
ORD00002841,PROD00002841,USER00002841,31-07-2024,29-07-2023,Books,257.29,1,Changed mind,Returned,-368,62,Female,City87,Debit Card,Next-Day,18.57
ORD00002843,PROD00002843,USER00002843,01-12-2023,26-12-2024,Books,72.39,3,Defective,Returned,714,39,Male,City7,PayPal,Express,12.17
ORD00002846,PROD00002846,USER00002846,29-05-2024,06-04-2024,Books,286.41,3,Wrong item,Returned,6,66,Female,City59,PayPal,Express,39.46
ORD00002848,PROD00002848,USER00002848,28-02-2024,03-06-2023,Clothing,234.67,3,Changed mind,Returned,-359,33,Male,City49,PayPal,Express,1
ORD00002849,PROD00002849,USER00002849,28-04-2024,10-01-2023,Electronics,183.39,1,Wrong item,Returned,-210,20,Male,City66,Debit Card,Express,23.08
ORD00002850,PROD00002850,USER00002850,22-01-2023,17-07-2024,Clothing,342.24,5,Wrong item,Returned,542,24,Male,City12,Credit Card,Next-Day,22.22
ORD00002851,PROD00002851,USER00002851,06-09-2024,15-12-2023,Clothing,313.31,2,Changed mind,Returned,-177,63,Female,City17,Credit Card,Express,14.69
ORD00002852,PROD00002852,USER00002852,31-05-2023,25-07-2023,Books,411.22,2,Changed mind,Returned,55,27,Male,City18,Gift Card,Express,40.86
ORD00002853,PROD00002853,USER00002853,16-09-2023,20-12-2023,Home,25.73,5,Changed mind,Returned,95,33,Male,City81,Credit Card,Express,3.2
ORD00002854,PROD00002854,USER00002854,02-03-2024,04-12-2024,Toys,215.72,2,Defective,Returned,69,22,Male,City37,Gift Card,Express,12.24
ORD00002855,PROD00002855,USER00002855,24-11-2024,07-02-2023,Toys,408.4,4,Changed mind,Returned,-511,39,Female,City81,PayPal,Standard,5.41
ORD00002857,PROD00002857,USER00002857,19-03-2024,07-10-2024,Clothing,28.66,5,Not as described,Returned,113,28,Female,City57,PayPal,Express,7.97
ORD00002859,PROD00002859,USER00002859,02-05-2024,03-01-2023,Home,433,5,Defective,Returned,-341,55,Female,City36,Credit Card,Next-Day,17.44
ORD00002860,PROD00002860,USER00002860,02-06-2024,19-12-2023,Home,266.57,1,Wrong item,Returned,-49,53,Male,City50,PayPal,Next-Day,12.28
ORD00002861,PROD00002861,USER00002861,02-10-2023,16-12-2023,Home,210.68,4,Changed mind,Returned,309,26,Male,City90,PayPal,Express,16.1
ORD00002866,PROD00002866,USER00002866,31-01-2023,25-11-2024,Home,324.93,3,Wrong item,Returned,664,54,Male,City4,PayPal,Express,29.62
ORD00002868,PROD00002868,USER00002868,05-12-2024,01-04-2024,Books,55.22,1,Not as described,Returned,-129,38,Male,City16,Credit Card,Standard,32.21
ORD00002870,PROD00002870,USER00002870,13-11-2023,22-06-2024,Home,129.2,4,Changed mind,Returned,222,54,Female,City11,Debit Card,Next-Day,12.53
ORD00002871,PROD00002871,USER00002871,27-12-2024,20-04-2023,Books,119.47,5,Defective,Returned,-617,22,Female,City32,Credit Card,Next-Day,48.96
ORD00002872,PROD00002872,USER00002872,04-10-2024,17-03-2023,Books,389.48,4,Defective,Returned,-390,43,Female,City34,Gift Card,Next-Day,32.45
ORD00002873,PROD00002873,USER00002873,21-03-2024,07-05-2023,Clothing,403.1,1,Wrong item,Returned,-260,22,Female,City55,Debit Card,Next-Day,25.64
ORD00002874,PROD00002874,USER00002874,28-11-2023,25-08-2023,Clothing,360.79,3,Wrong item,Returned,-95,55,Male,City26,Debit Card,Express,20.9
ORD00002876,PROD00002876,USER00002876,08-10-2023,20-07-2024,Books,49.67,5,Not as described,Returned,345,18,Male,City49,Gift Card,Express,47.92
ORD00002878,PROD00002878,USER00002878,23-01-2023,17-10-2024,Clothing,322.22,2,Not as described,Returned,633,26,Female,City59,Debit Card,Express,34.23
ORD00002879,PROD00002879,USER00002879,03-09-2023,28-10-2023,Books,201.09,4,Changed mind,Returned,233,57,Male,City95,Debit Card,Express,39.22
ORD00002881,PROD00002881,USER00002881,31-12-2023,26-02-2024,Clothing,408.87,2,Defective,Returned,57,22,Female,City42,Debit Card,Next-Day,15.18
ORD00002882,PROD00002882,USER00002882,29-07-2023,17-06-2024,Home,429.38,5,Changed mind,Returned,324,28,Male,City43,Debit Card,Express,4.27
ORD00002883,PROD00002883,USER00002883,15-07-2023,07-12-2024,Books,223.96,2,Wrong item,Returned,363,20,Female,City87,Gift Card,Standard,16.19
ORD00002885,PROD00002885,USER00002885,05-04-2024,20-02-2024,Toys,94.84,2,Not as described,Returned,-74,47,Female,City6,Credit Card,Express,35.24
ORD00002886,PROD00002886,USER00002886,01-12-2023,30-10-2024,Electronics,499.71,2,Defective,Returned,657,55,Male,City69,Credit Card,Next-Day,36.85
ORD00002890,PROD00002890,USER00002890,30-12-2024,04-07-2023,Electronics,230.22,1,Defective,Returned,-633,43,Female,City67,PayPal,Standard,49.44
ORD00002894,PROD00002894,USER00002894,27-05-2024,20-07-2024,Toys,280.32,2,Defective,Returned,54,56,Male,City100,Credit Card,Next-Day,0.94
ORD00002895,PROD00002895,USER00002895,02-08-2024,03-12-2024,Clothing,271.44,5,Defective,Returned,33,68,Female,City71,PayPal,Next-Day,2.32
ORD00002898,PROD00002898,USER00002898,05-12-2024,04-09-2024,Electronics,16.36,3,Defective,Returned,-33,20,Male,City68,PayPal,Next-Day,33.88
ORD00002899,PROD00002899,USER00002899,27-08-2023,30-08-2024,Books,181.39,5,Wrong item,Returned,369,62,Female,City68,PayPal,Standard,13.64
ORD00002900,PROD00002900,USER00002900,14-06-2024,20-09-2023,Toys,414.31,3,Wrong item,Returned,-268,36,Male,City45,Credit Card,Standard,44.92
ORD00002903,PROD00002903,USER00002903,30-10-2023,06-04-2024,Books,263.53,3,Not as described,Returned,218,50,Male,City43,Debit Card,Next-Day,40.19
ORD00002905,PROD00002905,USER00002905,16-11-2024,30-10-2023,Toys,430.82,1,Defective,Returned,-383,50,Female,City47,Credit Card,Express,25.64
ORD00002907,PROD00002907,USER00002907,18-01-2024,28-09-2023,Books,339.87,3,Defective,Returned,-112,24,Male,City45,Debit Card,Next-Day,46.28
ORD00002909,PROD00002909,USER00002909,05-03-2023,26-09-2024,Home,49.96,2,Wrong item,Returned,512,53,Male,City78,Debit Card,Standard,47.73
ORD00002916,PROD00002916,USER00002916,29-07-2023,05-06-2024,Toys,55.94,4,Changed mind,Returned,282,59,Male,City68,Credit Card,Next-Day,24.59
ORD00002917,PROD00002917,USER00002917,04-06-2024,04-01-2024,Toys,83.83,5,Defective,Returned,-5,19,Female,City98,Debit Card,Next-Day,16.33
ORD00002919,PROD00002919,USER00002919,24-05-2024,07-09-2024,Books,25.46,5,Changed mind,Returned,46,43,Male,City7,PayPal,Standard,44.53
ORD00002920,PROD00002920,USER00002920,11-09-2024,05-01-2023,Toys,334.67,5,Changed mind,Returned,-558,52,Female,City53,Debit Card,Express,9.63
ORD00002923,PROD00002923,USER00002923,08-02-2023,12-12-2023,Home,481.37,4,Defective,Returned,132,69,Female,City11,Gift Card,Standard,8.24
ORD00002924,PROD00002924,USER00002924,30-05-2023,03-06-2023,Electronics,217.49,3,Defective,Returned,-85,68,Male,City41,Credit Card,Express,16.93
ORD00002930,PROD00002930,USER00002930,01-10-2023,01-02-2024,Electronics,454.54,3,Defective,Returned,357,35,Male,City81,PayPal,Next-Day,20.46
ORD00002931,PROD00002931,USER00002931,19-08-2023,17-08-2023,Clothing,174.62,2,Defective,Returned,-2,65,Female,City81,Debit Card,Express,15.22
ORD00002932,PROD00002932,USER00002932,12-07-2024,07-10-2023,Home,494.77,1,Wrong item,Returned,-516,19,Female,City38,PayPal,Express,36.99
ORD00002933,PROD00002933,USER00002933,25-05-2023,17-10-2024,Home,418.93,2,Not as described,Returned,511,66,Male,City18,Credit Card,Next-Day,9.67
ORD00002936,PROD00002936,USER00002936,10-03-2023,07-12-2024,Toys,482.05,4,Changed mind,Returned,283,23,Male,City13,Gift Card,Express,12.49
ORD00002940,PROD00002940,USER00002940,27-11-2023,31-07-2024,Home,220.17,1,Not as described,Returned,247,44,Female,City26,Debit Card,Standard,23.02
ORD00002941,PROD00002941,USER00002941,07-07-2023,11-01-2024,Electronics,180.63,1,Wrong item,Returned,483,44,Male,City1,PayPal,Next-Day,29.4
ORD00002945,PROD00002945,USER00002945,26-03-2023,18-09-2024,Home,96.72,2,Not as described,Returned,542,70,Female,City79,PayPal,Next-Day,46.91
ORD00002948,PROD00002948,USER00002948,21-01-2024,16-07-2024,Electronics,431.94,1,Wrong item,Returned,177,59,Male,City90,PayPal,Next-Day,48.8
ORD00002952,PROD00002952,USER00002952,10-10-2023,03-09-2024,Toys,221.77,5,Defective,Returned,151,57,Male,City55,Gift Card,Express,10.4
ORD00002953,PROD00002953,USER00002953,29-09-2024,28-07-2024,Books,467.96,5,Not as described,Returned,-63,26,Female,City21,Gift Card,Next-Day,33.61
ORD00002957,PROD00002957,USER00002957,05-02-2024,25-01-2024,Books,230.78,4,Not as described,Returned,-98,42,Male,City50,PayPal,Standard,25.38
ORD00002959,PROD00002959,USER00002959,27-09-2023,09-10-2023,Toys,10.58,4,Changed mind,Returned,-17,19,Male,City58,Credit Card,Next-Day,29.31
ORD00002960,PROD00002960,USER00002960,08-09-2024,25-11-2023,Home,20.61,4,Wrong item,Returned,-258,34,Male,City51,Gift Card,Standard,34.08
ORD00002962,PROD00002962,USER00002962,03-09-2023,14-06-2024,Clothing,183.43,2,Changed mind,Returned,463,23,Male,City80,Credit Card,Express,35.28
ORD00002963,PROD00002963,USER00002963,13-06-2023,10-05-2023,Clothing,37.68,5,Not as described,Returned,114,31,Male,City61,Gift Card,Next-Day,3.56
ORD00002965,PROD00002965,USER00002965,13-01-2023,10-12-2023,Home,200.16,4,Wrong item,Returned,272,25,Male,City54,Debit Card,Next-Day,43.39
ORD00002968,PROD00002968,USER00002968,08-07-2023,20-10-2024,Toys,414.52,3,Changed mind,Returned,440,47,Male,City25,Credit Card,Standard,13.06
ORD00002969,PROD00002969,USER00002969,15-05-2023,31-01-2023,Electronics,51.32,1,Changed mind,Returned,-104,41,Female,City85,Gift Card,Standard,38.84
ORD00002970,PROD00002970,USER00002970,12-07-2023,16-09-2024,Home,491.33,5,Defective,Returned,284,58,Male,City93,Credit Card,Standard,47.06
ORD00002972,PROD00002972,USER00002972,22-01-2024,06-10-2024,Clothing,204.44,5,Not as described,Returned,140,63,Male,City41,Credit Card,Next-Day,10.82
ORD00002976,PROD00002976,USER00002976,11-01-2023,04-03-2024,Electronics,312.45,4,Wrong item,Returned,154,68,Male,City17,Debit Card,Next-Day,44.88
ORD00002977,PROD00002977,USER00002977,21-01-2024,04-03-2024,Books,250.32,4,Changed mind,Returned,73,70,Male,City25,Credit Card,Standard,24.45
ORD00002978,PROD00002978,USER00002978,23-02-2023,14-08-2023,Toys,205.64,5,Defective,Returned,172,38,Male,City19,PayPal,Standard,16.06
ORD00002980,PROD00002980,USER00002980,23-06-2024,11-08-2024,Electronics,345,2,Defective,Returned,138,47,Male,City74,PayPal,Next-Day,19.7
ORD00002981,PROD00002981,USER00002981,25-01-2023,19-07-2024,Electronics,156.65,2,Defective,Returned,541,51,Female,City71,PayPal,Next-Day,42.82
ORD00002983,PROD00002983,USER00002983,16-10-2024,14-10-2023,Books,385.22,2,Not as described,Returned,-368,31,Male,City91,Gift Card,Next-Day,39.91
ORD00002985,PROD00002985,USER00002985,15-12-2023,04-03-2024,Books,491.24,4,Changed mind,Returned,110,37,Female,City19,Credit Card,Standard,1.65
ORD00002987,PROD00002987,USER00002987,01-12-2024,20-03-2023,Home,310.55,5,Not as described,Returned,-298,19,Female,City84,Credit Card,Express,0.83
ORD00002993,PROD00002993,USER00002993,09-03-2024,25-05-2024,Clothing,368.99,1,Wrong item,Returned,-101,29,Male,City12,Debit Card,Next-Day,29.33
ORD00002994,PROD00002994,USER00002994,27-12-2024,05-03-2023,Toys,258.35,2,Defective,Returned,-604,46,Female,City41,PayPal,Express,30.01
ORD00002995,PROD00002995,USER00002995,05-05-2024,17-05-2024,Books,17.47,1,Defective,Returned,12,23,Male,City78,Debit Card,Standard,30.5
ORD00002996,PROD00002996,USER00002996,20-09-2024,02-08-2023,Books,159.99,1,Defective,Returned,-590,34,Male,City100,Gift Card,Express,48.73
ORD00002997,PROD00002997,USER00002997,05-11-2023,03-09-2023,Clothing,86.58,4,Changed mind,Returned,-63,62,Female,City23,PayPal,Standard,37.52
ORD00002998,PROD00002998,USER00002998,12-04-2024,08-10-2024,Home,136.93,5,Changed mind,Returned,-116,24,Male,City92,Credit Card,Express,43.52
ORD00002999,PROD00002999,USER00002999,12-05-2023,28-05-2024,Home,168.22,4,Not as described,Returned,175,23,Male,City25,PayPal,Next-Day,45.64
ORD00003002,PROD00003002,USER00003002,30-12-2023,18-01-2023,Clothing,438.28,5,Not as described,Returned,-346,63,Female,City44,PayPal,Express,20.57
ORD00003005,PROD00003005,USER00003005,08-02-2023,08-02-2024,Home,426.01,3,Not as described,Returned,366,49,Female,City23,Credit Card,Standard,41.11
ORD00003007,PROD00003007,USER00003007,24-07-2023,06-11-2024,Toys,297.13,5,Wrong item,Returned,323,27,Male,City36,Debit Card,Next-Day,42.7
ORD00003009,PROD00003009,USER00003009,28-11-2024,08-05-2023,Books,311.99,3,Defective,Returned,-481,31,Male,City35,PayPal,Express,32.4
ORD00003011,PROD00003011,USER00003011,17-03-2024,18-09-2024,Home,367.55,3,Defective,Returned,185,35,Female,City2,Gift Card,Standard,30.07
ORD00003012,PROD00003012,USER00003012,05-04-2024,22-06-2024,Toys,114.58,2,Defective,Returned,49,47,Male,City2,Credit Card,Express,5.48
ORD00003013,PROD00003013,USER00003013,14-04-2023,02-05-2024,Electronics,199.31,3,Defective,Returned,297,51,Male,City71,Credit Card,Express,25.76
ORD00003016,PROD00003016,USER00003016,03-05-2023,17-11-2024,Toys,79.94,2,Changed mind,Returned,623,61,Female,City45,Credit Card,Standard,0.49
ORD00003017,PROD00003017,USER00003017,15-02-2024,27-01-2023,Books,243.32,5,Changed mind,Returned,-384,58,Male,City30,Debit Card,Express,23.73
ORD00003019,PROD00003019,USER00003019,17-12-2023,24-11-2023,Clothing,387.09,4,Wrong item,Returned,-23,70,Male,City97,Gift Card,Next-Day,3.77
ORD00003020,PROD00003020,USER00003020,06-06-2023,24-05-2023,Home,368.74,5,Changed mind,Returned,-13,55,Female,City64,Gift Card,Express,31.18
ORD00003023,PROD00003023,USER00003023,27-09-2024,18-03-2024,Home,225.51,5,Defective,Returned,-193,30,Female,City68,Gift Card,Next-Day,45.56
ORD00003026,PROD00003026,USER00003026,02-05-2023,06-04-2024,Clothing,382.73,5,Defective,Returned,485,55,Male,City30,Credit Card,Next-Day,24.78
ORD00003027,PROD00003027,USER00003027,14-10-2024,07-02-2023,Books,386.45,3,Defective,Returned,-470,65,Male,City31,Gift Card,Standard,48.99
ORD00003028,PROD00003028,USER00003028,01-02-2023,11-02-2023,Home,309.24,2,Changed mind,Returned,304,26,Male,City52,Credit Card,Express,34.78
ORD00003030,PROD00003030,USER00003030,15-01-2024,17-01-2023,Electronics,134.39,3,Changed mind,Returned,-363,41,Female,City21,PayPal,Express,13.74
ORD00003034,PROD00003034,USER00003034,26-11-2024,23-06-2024,Books,27.96,4,Changed mind,Returned,-156,67,Male,City10,Credit Card,Next-Day,20.07
ORD00003035,PROD00003035,USER00003035,25-02-2024,19-07-2024,Books,495.26,3,Wrong item,Returned,145,55,Male,City63,Gift Card,Next-Day,36.95
ORD00003038,PROD00003038,USER00003038,22-05-2024,18-07-2023,Clothing,193.4,5,Defective,Returned,-309,22,Female,City98,PayPal,Next-Day,23.51
ORD00003039,PROD00003039,USER00003039,27-11-2023,17-07-2024,Electronics,495.08,4,Changed mind,Returned,233,39,Male,City11,Debit Card,Standard,44.98
ORD00003041,PROD00003041,USER00003041,09-12-2023,04-01-2023,Home,193.67,1,Changed mind,Returned,-164,64,Female,City12,Gift Card,Express,47.01
ORD00003042,PROD00003042,USER00003042,27-03-2023,16-12-2023,Electronics,247.07,2,Changed mind,Returned,264,46,Female,City26,Credit Card,Next-Day,38.22
ORD00003048,PROD00003048,USER00003048,28-04-2023,11-11-2023,Books,179.73,3,Changed mind,Returned,197,24,Female,City67,Debit Card,Express,1.72
ORD00003049,PROD00003049,USER00003049,13-06-2024,25-09-2024,Electronics,355.57,2,Defective,Returned,104,58,Female,City94,Credit Card,Next-Day,49.26
ORD00003050,PROD00003050,USER00003050,14-02-2024,08-08-2023,Electronics,205.96,3,Wrong item,Returned,-190,55,Male,City21,Credit Card,Next-Day,7.83
ORD00003051,PROD00003051,USER00003051,07-05-2023,17-03-2024,Electronics,433.64,5,Wrong item,Returned,256,20,Male,City40,Debit Card,Next-Day,49.28
ORD00003055,PROD00003055,USER00003055,28-05-2023,21-10-2024,Toys,471.88,2,Defective,Returned,512,65,Female,City93,Debit Card,Express,22.11
ORD00003056,PROD00003056,USER00003056,04-07-2023,30-09-2023,Clothing,247.14,4,Defective,Returned,176,55,Male,City69,PayPal,Express,1.3
ORD00003057,PROD00003057,USER00003057,20-06-2024,11-05-2024,Electronics,286.24,3,Changed mind,Returned,138,70,Male,City23,Debit Card,Next-Day,33.86
ORD00003058,PROD00003058,USER00003058,21-12-2024,12-10-2023,Books,360.38,2,Wrong item,Returned,-377,42,Male,City73,Credit Card,Next-Day,40.44
ORD00003059,PROD00003059,USER00003059,04-09-2024,01-11-2024,Electronics,278.29,3,Wrong item,Returned,-89,24,Female,City35,Debit Card,Next-Day,22.99
ORD00003064,PROD00003064,USER00003064,28-10-2024,15-12-2023,Clothing,245.25,3,Defective,Returned,-318,59,Male,City90,Debit Card,Standard,20.72
ORD00003067,PROD00003067,USER00003067,28-04-2023,18-06-2023,Home,196.03,2,Not as described,Returned,51,26,Female,City34,Gift Card,Standard,39.07
ORD00003069,PROD00003069,USER00003069,21-07-2023,26-04-2023,Clothing,461.1,4,Defective,Returned,-86,69,Male,City74,Gift Card,Express,21.67
ORD00003073,PROD00003073,USER00003073,17-09-2023,13-05-2024,Electronics,497.66,4,Not as described,Returned,239,18,Female,City6,Gift Card,Next-Day,6.17
ORD00003075,PROD00003075,USER00003075,18-02-2024,01-07-2024,Toys,375.85,4,Not as described,Returned,-42,21,Female,City47,Gift Card,Next-Day,11.44
ORD00003078,PROD00003078,USER00003078,22-11-2024,04-10-2024,Home,87.42,2,Wrong item,Returned,-226,40,Male,City46,Debit Card,Express,37.04
ORD00003080,PROD00003080,USER00003080,12-08-2024,30-10-2023,Toys,449.15,1,Changed mind,Returned,-405,60,Male,City21,Credit Card,Next-Day,21.49
ORD00003081,PROD00003081,USER00003081,08-12-2023,29-06-2023,Clothing,277.94,1,Wrong item,Returned,-44,69,Male,City61,Credit Card,Standard,24.73
ORD00003082,PROD00003082,USER00003082,08-01-2023,29-08-2023,Books,107.8,5,Changed mind,Returned,28,23,Female,City61,PayPal,Standard,21.37
ORD00003087,PROD00003087,USER00003087,26-03-2024,21-01-2024,Electronics,385.46,4,Defective,Returned,-65,28,Female,City83,PayPal,Express,28.35
ORD00003090,PROD00003090,USER00003090,22-08-2023,20-04-2024,Toys,261.55,2,Wrong item,Returned,242,18,Male,City74,PayPal,Express,15.04
ORD00003091,PROD00003091,USER00003091,19-09-2023,21-12-2023,Home,417.2,4,Defective,Returned,93,69,Female,City27,PayPal,Standard,45.8
ORD00003092,PROD00003092,USER00003092,12-05-2024,03-12-2023,Clothing,386.45,1,Wrong item,Returned,-634,64,Male,City56,Credit Card,Express,24.84
ORD00003093,PROD00003093,USER00003093,15-01-2023,14-07-2023,Home,232.22,2,Not as described,Returned,180,67,Female,City44,Credit Card,Standard,16.06
ORD00003094,PROD00003094,USER00003094,11-12-2024,02-03-2023,Books,222.5,5,Changed mind,Returned,-648,22,Female,City16,Gift Card,Next-Day,2.41
ORD00003096,PROD00003096,USER00003096,17-05-2024,10-03-2023,Electronics,435.76,3,Wrong item,Returned,-227,61,Male,City29,Debit Card,Standard,34.79
ORD00003097,PROD00003097,USER00003097,20-03-2024,17-06-2023,Books,438.14,5,Changed mind,Returned,-277,63,Female,City96,Credit Card,Next-Day,47.76
